Project,Course Code,Course Title,Course UniqueID,QuestionKey,Enrollments,Respondents,ResponseRate,Mean,Std,Value,OptionRespondents,OptionResponseRate,Comments,BenchmarkLabel1,BenchmarkMean1,BenchmarkStd1
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737247-0,143,70,48.9510498,4.185714245,1.080698371,5,36,51.42856979,,Professors in Department,4.086972443,0.963791277
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737247-0,15,12,80,4.25,0.753778338,3,2,16.66666603,,Professors in Department,4.086972443,0.963791277
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737247-0,15,12,80,4.25,0.753778338,4,5,41.66666794,,Professors in Department,4.086972443,0.963791277
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737247-0,15,12,80,4.25,0.753778338,5,5,41.66666794,,Professors in Department,4.086972443,0.963791277
Spring 2024 16 Week 4/15-4/28 (1),wl.202420.ECE.69900.032.61441,Research PhD Thesis,wl.202420.ECE.69900.032.61441,737247-0,4,1,25,5,0,5,1,100,,Professors in Department,4.086972443,0.963791277
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737247-0,27,15,55.55555725,4.933333397,0.258198887,4,1,6.666666508,,Professors in Department,4.086972443,0.963791277
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737247-0,27,15,55.55555725,4.933333397,0.258198887,5,14,93.33333588,,Professors in Department,4.086972443,0.963791277
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737247-0,14,13,92.85713959,4.615384579,0.50636971,4,5,38.46154022,,Professors in Department,4.086972443,0.963791277
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737247-0,14,13,92.85713959,4.615384579,0.50636971,5,8,61.53845978,,Professors in Department,4.086972443,0.963791277
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.17910.023.29155,First-Year Part In VIP Lim,wl.202520.VIP.17910.023.29155,737247-0,3,2,66.66666412,5,0,5,2,100,,Professors in Department,4.086972443,0.963791277
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.27920.023.22404,Soph Part In VIP,wl.202520.VIP.27920.023.22404,737247-0,14,8,57.1428566,4.5,0.534522474,4,4,50,,Professors in Department,4.086972443,0.963791277
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.27920.023.22404,Soph Part In VIP,wl.202520.VIP.27920.023.22404,737247-0,14,8,57.1428566,4.5,0.534522474,5,4,50,,Professors in Department,4.086972443,0.963791277
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737247-0,9,7,77.77777863,4.571428776,0.534522474,4,3,42.8571434,,Professors in Department,4.086972443,0.963791277
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737247-0,9,7,77.77777863,4.571428776,0.534522474,5,4,57.1428566,,Professors in Department,4.086972443,0.963791277
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737247-0,25,8,32,3.75,1.581138849,1,1,12.5,,Professors in Department,4.086972443,0.963791277
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737247-0,25,8,32,3.75,1.581138849,2,1,12.5,,Professors in Department,4.086972443,0.963791277
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737247-0,25,8,32,3.75,1.581138849,3,1,12.5,,Professors in Department,4.086972443,0.963791277
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737247-0,25,8,32,3.75,1.581138849,4,1,12.5,,Professors in Department,4.086972443,0.963791277
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737247-0,25,8,32,3.75,1.581138849,5,4,50,,Professors in Department,4.086972443,0.963791277
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737247-0,24,10,41.66666794,4.800000191,0.421637028,4,2,20,,Professors in Department,4.086972443,0.963791277
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737247-0,24,10,41.66666794,4.800000191,0.421637028,5,8,80,,Professors in Department,4.086972443,0.963791277
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.002.36076,Advanced Software Engineering,wl.202620.ECE.50874.002.36076,737247-0,5,2,40,5,0,5,2,100,,Professors in Department,4.086972443,0.963791277
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737247-0,21,17,80.95237732,4.705882549,0.46966821,4,5,29.41176414,,Professors in Department,4.086972443,0.963791277
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737247-0,21,17,80.95237732,4.705882549,0.46966821,5,12,70.58823395,,Professors in Department,4.086972443,0.963791277
Fall 2023 16 Week 11/27-12/10,wl.202410.ECE.69900.088.50065,Research PhD Thesis,wl.202410.ECE.69900.088.50065,737248-0,4,1,25,5,0,5,1,100,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737248-0,72,26,36.11111069,4.538461685,0.581774473,3,1,3.846153736,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737248-0,72,26,36.11111069,4.538461685,0.581774473,4,10,38.46154022,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737248-0,72,26,36.11111069,4.538461685,0.581774473,5,15,57.69230652,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.17920.023.11485,First Year Part In VIP,wl.202410.VIP.17920.023.11485,737248-0,1,1,100,3,0,3,1,100,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.27920.023.11487,Soph Part In VIP,wl.202410.VIP.27920.023.11487,737248-0,7,5,71.42857361,4.800000191,0.44721359,4,1,20,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.27920.023.11487,Soph Part In VIP,wl.202410.VIP.27920.023.11487,737248-0,7,5,71.42857361,4.800000191,0.44721359,5,4,80,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.37920.023.11525,Junior Part In VIP,wl.202410.VIP.37920.023.11525,737248-0,3,3,100,4.666666508,0.577350259,4,1,33.33333206,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.37920.023.11525,Junior Part In VIP,wl.202410.VIP.37920.023.11525,737248-0,3,3,100,4.666666508,0.577350259,5,2,66.66666412,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47920.023.10351,Senior Part In VIP,wl.202410.VIP.47920.023.10351,737248-0,1,1,100,5,0,5,1,100,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47921.023.11526,Senior Design Part In VIP I,wl.202410.VIP.47921.023.11526,737248-0,3,3,100,5,0,5,3,100,,Professors in Department,4.068113156,0.928269908
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47922.023.11512,Senior Design Part In VIP II,wl.202410.VIP.47922.023.11512,737248-0,1,1,100,5,0,5,1,100,,Professors in Department,4.068113156,0.928269908
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737248-0,130,55,42.30769348,4.472727299,0.604138374,3,3,5.454545498,,Professors in Department,4.068113156,0.928269908
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737248-0,130,55,42.30769348,4.472727299,0.604138374,4,23,41.81818008,,Professors in Department,4.068113156,0.928269908
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737248-0,130,55,42.30769348,4.472727299,0.604138374,5,29,52.72727203,,Professors in Department,4.068113156,0.928269908
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737248-0,18,17,94.44444275,4.529411793,0.717430055,3,2,11.76470566,,Professors in Department,4.068113156,0.928269908
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737248-0,18,17,94.44444275,4.529411793,0.717430055,4,4,23.52941132,,Professors in Department,4.068113156,0.928269908
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737248-0,18,17,94.44444275,4.529411793,0.717430055,5,11,64.70587921,,Professors in Department,4.068113156,0.928269908
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737248-0,121,43,35.53718948,4.372093201,0.873505712,1,1,2.325581312,,Professors in Department,4.068113156,0.928269908
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737248-0,121,43,35.53718948,4.372093201,0.873505712,3,5,11.6279068,,Professors in Department,4.068113156,0.928269908
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737248-0,121,43,35.53718948,4.372093201,0.873505712,4,13,30.2325573,,Professors in Department,4.068113156,0.928269908
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737248-0,121,43,35.53718948,4.372093201,0.873505712,5,24,55.8139534,,Professors in Department,4.068113156,0.928269908
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.17911.028.13564,First Year Part In VIP I,wl.202610.VIP.17911.028.13564,737248-0,2,2,100,5,0,5,2,100,,Professors in Department,4.068113156,0.928269908
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.47920.028.10446,Senior Part In VIP,wl.202610.VIP.47920.028.10446,737248-0,14,13,92.85713959,4.923077106,0.277350098,4,1,7.692307472,,Professors in Department,4.068113156,0.928269908
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.47920.028.10446,Senior Part In VIP,wl.202610.VIP.47920.028.10446,737248-0,14,13,92.85713959,4.923077106,0.277350098,5,12,92.30769348,,Professors in Department,4.068113156,0.928269908
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737248-0,143,70,48.9510498,4.214285851,0.930838108,1,2,2.857142925,,Professors in Department,4.068113156,0.928269908
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737248-0,143,70,48.9510498,4.214285851,0.930838108,2,2,2.857142925,,Professors in Department,4.068113156,0.928269908
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737248-0,143,70,48.9510498,4.214285851,0.930838108,3,6,8.571428299,,Professors in Department,4.068113156,0.928269908
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737248-0,143,70,48.9510498,4.214285851,0.930838108,4,29,41.42856979,,Professors in Department,4.068113156,0.928269908
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737248-0,143,70,48.9510498,4.214285851,0.930838108,5,31,44.2857132,,Professors in Department,4.068113156,0.928269908
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737248-0,15,12,80,4.25,0.621581554,3,1,8.333333015,,Professors in Department,4.068113156,0.928269908
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737248-0,15,12,80,4.25,0.621581554,4,7,58.33333206,,Professors in Department,4.068113156,0.928269908
Spring 2023 Core -4 16 Week 4/17-4/30,wl.202320.VIP.17920.023.22402,First Year Part In VIP,wl.202320.VIP.17920.023.22402,737248-0,15,12,80,4.25,0.621581554,5,4,33.33333206,,Professors in Department,4.068113156,0.928269908
Spring 2024 16 Week 4/15-4/28 (1),wl.202420.ECE.69900.032.61441,Research PhD Thesis,wl.202420.ECE.69900.032.61441,737248-0,4,1,25,5,0,5,1,100,,Professors in Department,4.068113156,0.928269908
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737248-0,27,15,55.55555725,4.800000191,0.414039344,4,3,20,,Professors in Department,4.068113156,0.928269908
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.ECE.59500.043.22205,Advanced Software Engineering,wl.202420.ECE.59500.043.22205,737248-0,27,15,55.55555725,4.800000191,0.414039344,5,12,80,,Professors in Department,4.068113156,0.928269908
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737248-0,14,13,92.85713959,4.461538315,0.776250005,3,2,15.38461494,,Professors in Department,4.068113156,0.928269908
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737248-0,14,13,92.85713959,4.461538315,0.776250005,4,3,23.07692337,,Professors in Department,4.068113156,0.928269908
Spring 2024 Core -4 16 Week 4/15-4/28,wl.202420.VIP.17920.023.22402,First Year Part In VIP,wl.202420.VIP.17920.023.22402,737248-0,14,13,92.85713959,4.461538315,0.776250005,5,8,61.53845978,,Professors in Department,4.068113156,0.928269908
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.17910.023.29155,First-Year Part In VIP Lim,wl.202520.VIP.17910.023.29155,737248-0,3,2,66.66666412,4.5,0.707106769,4,1,50,,Professors in Department,4.068113156,0.928269908
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.17910.023.29155,First-Year Part In VIP Lim,wl.202520.VIP.17910.023.29155,737248-0,3,2,66.66666412,4.5,0.707106769,5,1,50,,Professors in Department,4.068113156,0.928269908
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.27920.023.22404,Soph Part In VIP,wl.202520.VIP.27920.023.22404,737248-0,14,8,57.1428566,4.375,0.517549157,4,5,62.5,,Professors in Department,4.068113156,0.928269908
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.27920.023.22404,Soph Part In VIP,wl.202520.VIP.27920.023.22404,737248-0,14,8,57.1428566,4.375,0.517549157,5,3,37.5,,Professors in Department,4.068113156,0.928269908
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737248-0,9,7,77.77777863,4.142857075,1.214985847,2,1,14.28571415,,Professors in Department,4.068113156,0.928269908
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737248-0,9,7,77.77777863,4.142857075,1.214985847,3,1,14.28571415,,Professors in Department,4.068113156,0.928269908
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737248-0,9,7,77.77777863,4.142857075,1.214985847,4,1,14.28571415,,Professors in Department,4.068113156,0.928269908
Spring 2025 Core -4 16 Week 4/21-5/4,PWL.202520.VIP.47921.023.28751,Senior Design Part In VIP I,wl.202520.VIP.47921.023.28751,737248-0,9,7,77.77777863,4.142857075,1.214985847,5,4,57.1428566,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737248-0,25,8,32,3.75,1.581138849,1,1,12.5,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737248-0,25,8,32,3.75,1.581138849,2,1,12.5,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737248-0,25,8,32,3.75,1.581138849,3,1,12.5,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737248-0,25,8,32,3.75,1.581138849,4,1,12.5,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,CEC.202620.ECE.50874.EPE.40360,Advanced Software Engineering,wl.202620.ECE.50874.EPE.40360,737248-0,25,8,32,3.75,1.581138849,5,4,50,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737248-0,24,10,41.66666794,4.599999905,0.699205875,3,1,10,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737248-0,24,10,41.66666794,4.599999905,0.699205875,4,2,20,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.001.36075,Advanced Software Engineering,wl.202620.ECE.50874.001.36075,737248-0,24,10,41.66666794,4.599999905,0.699205875,5,7,70,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.ECE.50874.002.36076,Advanced Software Engineering,wl.202620.ECE.50874.002.36076,737248-0,5,2,40,5,0,5,2,100,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737248-0,21,17,80.95237732,4.647058964,0.492592186,4,6,35.29411697,,Professors in Department,4.068113156,0.928269908
Spring 2026 Core -4 16 Week 4/20-5/3,PWL.202620.VIP.27920.028.22031,Soph Part In VIP,wl.202620.VIP.27920.028.22031,737248-0,21,17,80.95237732,4.647058964,0.492592186,5,11,64.70587921,,Professors in Department,4.068113156,0.928269908
Fall 2023 16 Week 11/27-12/10,wl.202410.ECE.69900.088.50065,Research PhD Thesis,wl.202410.ECE.69900.088.50065,737249-0,4,1,25,5,0,5,1,100,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737249-0,72,26,36.11111069,4.423077106,0.643308759,3,2,7.692307472,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737249-0,72,26,36.11111069,4.423077106,0.643308759,4,11,42.30769348,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.ECE.46100.001.18613,Software Engineering,wl.202410.ECE.46100.001.18613,737249-0,72,26,36.11111069,4.423077106,0.643308759,5,13,50,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.17920.023.11485,First Year Part In VIP,wl.202410.VIP.17920.023.11485,737249-0,1,1,100,5,0,5,1,100,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.27920.023.11487,Soph Part In VIP,wl.202410.VIP.27920.023.11487,737249-0,7,5,71.42857361,4.800000191,0.44721359,4,1,20,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.27920.023.11487,Soph Part In VIP,wl.202410.VIP.27920.023.11487,737249-0,7,5,71.42857361,4.800000191,0.44721359,5,4,80,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.37920.023.11525,Junior Part In VIP,wl.202410.VIP.37920.023.11525,737249-0,3,3,100,4.666666508,0.577350259,4,1,33.33333206,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.37920.023.11525,Junior Part In VIP,wl.202410.VIP.37920.023.11525,737249-0,3,3,100,4.666666508,0.577350259,5,2,66.66666412,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47920.023.10351,Senior Part In VIP,wl.202410.VIP.47920.023.10351,737249-0,1,1,100,5,0,5,1,100,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47921.023.11526,Senior Design Part In VIP I,wl.202410.VIP.47921.023.11526,737249-0,3,3,100,5,0,5,3,100,,Professors in Department,4.048613018,0.929938402
Fall 2023 Core -4 16 Week 11/27-12/10,wl.202410.VIP.47922.023.11512,Senior Design Part In VIP II,wl.202410.VIP.47922.023.11512,737249-0,1,1,100,5,0,5,1,100,,Professors in Department,4.048613018,0.929938402
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737249-0,130,55,42.30769348,3.927272797,1.033773065,1,2,3.636363745,,Professors in Department,4.048613018,0.929938402
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737249-0,130,55,42.30769348,3.927272797,1.033773065,2,3,5.454545498,,Professors in Department,4.048613018,0.929938402
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737249-0,130,55,42.30769348,3.927272797,1.033773065,3,10,18.18181801,,Professors in Department,4.048613018,0.929938402
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737249-0,130,55,42.30769348,3.927272797,1.033773065,4,22,40,,Professors in Department,4.048613018,0.929938402
Fall 2024 16 Week 11/25-12/8 (1),PWL.202510.ECE.46100.001.18613,Software Engineering,wl.202510.ECE.46100.001.18613,737249-0,130,55,42.30769348,3.927272797,1.033773065,5,18,32.72727203,,Professors in Department,4.048613018,0.929938402
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737249-0,18,17,94.44444275,4.411764622,0.795206249,3,3,17.64705849,,Professors in Department,4.048613018,0.929938402
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737249-0,18,17,94.44444275,4.411764622,0.795206249,4,4,23.52941132,,Professors in Department,4.048613018,0.929938402
Fall 2024 Core -4 16 Week 11/25-12/8,PWL.202510.VIP.47920.023.10351,Senior Part In VIP,wl.202510.VIP.47920.023.10351,737249-0,18,17,94.44444275,4.411764622,0.795206249,5,10,58.82352829,,Professors in Department,4.048613018,0.929938402
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737249-0,121,43,35.53718948,4.23255825,0.921624064,1,1,2.325581312,,Professors in Department,4.048613018,0.929938402
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737249-0,121,43,35.53718948,4.23255825,0.921624064,2,1,2.325581312,,Professors in Department,4.048613018,0.929938402
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737249-0,121,43,35.53718948,4.23255825,0.921624064,3,5,11.6279068,,Professors in Department,4.048613018,0.929938402
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737249-0,121,43,35.53718948,4.23255825,0.921624064,4,16,37.20930099,,Professors in Department,4.048613018,0.929938402
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.ECE.30861.001.28647,Software Engineering,wl.202610.ECE.30861.001.28647,737249-0,121,43,35.53718948,4.23255825,0.921624064,5,20,46.5116272,,Professors in Department,4.048613018,0.929938402
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.17911.028.13564,First Year Part In VIP I,wl.202610.VIP.17911.028.13564,737249-0,2,2,100,5,0,5,2,100,,Professors in Department,4.048613018,0.929938402
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.47920.028.10446,Senior Part In VIP,wl.202610.VIP.47920.028.10446,737249-0,14,13,92.85713959,4.923077106,0.277350098,4,1,7.692307472,,Professors in Department,4.048613018,0.929938402
Fall 2025 Core -4 16 Week 12/1-12/14 (1),PWL.202610.VIP.47920.028.10446,Senior Part In VIP,wl.202610.VIP.47920.028.10446,737249-0,14,13,92.85713959,4.923077106,0.277350098,5,12,92.30769348,,Professors in Department,4.048613018,0.929938402
Spring 2023 Core 10 16 Week 4/17-4/30 Co-admin,wl.202320.ECE.46100.001.19730,Software Engineering,wl.202320.ECE.46100.001.19730,737249-0,143,70,48.9510498,4.17142868,0.900425494,1,1,1.428571463,,Professors in Department,4.048613018,0.929938402
